Machine Name,Protocol,Local IP,Local Port,Foreign IP,Foreign Port,Connection Type,PID,Task Name,Task Description,Session,User,Comments
PEPWAP05714,TCP,[::1],54638,[::1],6130,ESTABLISHED,6704,aaSystemAuthenticationService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54644,[::1],55169,ESTABLISHED,7076,aaContentProviderHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54645,[::1],6130,ESTABLISHED,7076,aaContentProviderHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54650,[::1],55169,ESTABLISHED,6000,aaConfigurationServiceHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54654,[::1],55169,ESTABLISHED,6440,aaServicesDeployAgentHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54655,[::1],6130,ESTABLISHED,6440,aaServicesDeployAgentHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54660,[::1],55169,ESTABLISHED,5924,aaGR.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],54661,[::1],55169,ESTABLISHED,5924,aaGR.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],54663,[::1],55169,ESTABLISHED,8000,aaServiceManager.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54669,[::1],6130,ESTABLISHED,8000,aaServiceManager.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],54674,[::1],55169,ESTABLISHED,7288,NmxSvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],52666,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54560,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54562,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54564,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54577,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54581,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54586,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54593,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54595,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54597,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54637,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54644,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54650,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54654,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54660,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54661,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54663,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],54674,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],55171,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],55173,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],55174,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],56047,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],56623,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],58308,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],58310,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],58317,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],58318,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],59546,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],60233,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],61338,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],61347,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55169,[::1],62134,ESTABLISHED,1128,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55171,[::1],55169,ESTABLISHED,1188,aaGlobalDataCacheMonitorSvr.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55173,[::1],55169,ESTABLISHED,1212,aaUserValidator.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],55174,[::1],55169,ESTABLISHED,1212,aaUserValidator.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],56047,[::1],55169,ESTABLISHED,4904,DASABCIP.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],56623,[::1],55169,ESTABLISHED,1352,DASABTCP.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],58308,[::1],55169,ESTABLISHED,8960,aaEngine.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],58310,[::1],55169,ESTABLISHED,9004,aaEngine.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],58317,[::1],55169,ESTABLISHED,5636,aaEngine.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],58318,[::1],55169,ESTABLISHED,5636,aaEngine.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],59546,[::1],55169,ESTABLISHED,9484,aaCALWrapper.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],60233,[::1],55169,ESTABLISHED,1512,DASAgent.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],60235,[::1],60236,ESTABLISHED,3988,pbx_exchange.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],60236,[::1],60235,ESTABLISHED,3988,pbx_exchange.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],61338,[::1],55169,ESTABLISHED,8396,aaCALWrapper.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],61347,[::1],55169,ESTABLISHED,13204,aaCALWrapper.exe,N/A,Services,CORPPVT\appWonderware,
PEPWAP05714,TCP,[::1],62134,[::1],55169,ESTABLISHED,3308,aaBootstrap.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,TCP,[::1],62529,[::1],6130,ESTABLISHED,6000,aaConfigurationServiceHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],62691,[::1],9111,ESTABLISHED,6440,aaServicesDeployAgentHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],62735,[::1],9111,ESTABLISHED,6440,aaServicesDeployAgentHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[::1],62756,[::1],9111,ESTABLISHED,6440,aaServicesDeployAgentHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],9111,[fe80::805e:ee32:2bdd:cce%12],62537,ESTABLISHED,5832,aaLocalDiscoveryService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],9111,[fe80::805e:ee32:2bdd:cce%12],62540,ESTABLISHED,5832,aaLocalDiscoveryService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],9111,[fe80::805e:ee32:2bdd:cce%12],62558,ESTABLISHED,5832,aaLocalDiscoveryService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],9111,[fe80::805e:ee32:2bdd:cce%12],62693,ESTABLISHED,5832,aaLocalDiscoveryService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],9111,[fe80::805e:ee32:2bdd:cce%12],62747,ESTABLISHED,5832,aaLocalDiscoveryService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],62537,[fe80::805e:ee32:2bdd:cce%12],9111,ESTABLISHED,7076,aaContentProviderHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],62540,[fe80::805e:ee32:2bdd:cce%12],9111,ESTABLISHED,6440,aaServicesDeployAgentHost.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],62558,[fe80::805e:ee32:2bdd:cce%12],9111,ESTABLISHED,8000,aaServiceManager.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],62693,[fe80::805e:ee32:2bdd:cce%12],9111,ESTABLISHED,6704,aaSystemAuthenticationService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,TCP,[fe80::805e:ee32:2bdd:cce%12],62747,[fe80::805e:ee32:2bdd:cce%12],9111,ESTABLISHED,6704,aaSystemAuthenticationService.exe,N/A,Services,PEPWAP05714\ASBService,
PEPWAP05714,UDP,0.0.0.0,123,*,*,,964,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWAP05714,UDP,0.0.0.0,161,*,*,,2472,snmp.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,0.0.0.0,500,*,*,,904,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,0.0.0.0,1434,*,*,,2888,sqlbrowser.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWAP05714,UDP,0.0.0.0,4500,*,*,,904,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,0.0.0.0,5355,*,*,,184,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWAP05714,UDP,0.0.0.0,52311,*,*,,16188,BESClient.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,0.0.0.0,59285,*,*,,7288,NmxSvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,0.0.0.0,62963,*,*,,7116,cqmghost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,127.0.0.1,6001,*,*,,2372,spnsrvnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,127.0.0.1,56759,*,*,,184,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWAP05714,UDP,127.0.0.1,56760,*,*,,584,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,127.0.0.1,60334,*,*,,5004,WmiPrvSE.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWAP05714,UDP,127.0.0.1,62359,*,*,,16188,BESClient.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,127.0.0.1,62391,*,*,,7368,Smc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,127.0.0.1,63625,*,*,,904,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,127.0.0.1,64608,*,*,,2112,ReportingServicesService.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWAP05714,UDP,169.225.113.240,137,*,*,,4,System,N/A,Services,N/A,
PEPWAP05714,UDP,169.225.113.240,138,*,*,,4,System,N/A,Services,N/A,
PEPWAP05714,UDP,169.225.113.240,5026,*,*,,7288,NmxSvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,169.225.113.240,6001,*,*,,2372,spnsrvnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,169.225.113.240,30000,*,*,,3308,aaBootstrap.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,169.225.113.240,30001,*,*,,3308,aaBootstrap.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,169.225.114.123,137,*,*,,4,System,N/A,Services,N/A,
PEPWAP05714,UDP,169.225.114.123,138,*,*,,4,System,N/A,Services,N/A,
PEPWAP05714,UDP,169.225.114.123,6001,*,*,,2372,spnsrvnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,169.254.12.206,137,*,*,,4,System,N/A,Services,N/A,
PEPWAP05714,UDP,169.254.12.206,138,*,*,,4,System,N/A,Services,N/A,
PEPWAP05714,UDP,169.254.12.206,6001,*,*,,2372,spnsrvnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,[::],123,*,*,,964,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWAP05714,UDP,[::],161,*,*,,2472,snmp.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,[::],500,*,*,,904,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,[::],1434,*,*,,2888,sqlbrowser.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWAP05714,UDP,[::],4500,*,*,,904,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,[::],5355,*,*,,184,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWAP05714,UDP,[::],52311,*,*,,16188,BESClient.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWAP05714,UDP,[fe80::6478:4451:7cc2:3064%13],546,*,*,,860,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWDS00326,TCP,0.0.0.0,80,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWDS00326,TCP,0.0.0.0,135,0.0.0.0,0,LISTENING,752,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWDS00326,TCP,0.0.0.0,445,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWDS00326,TCP,0.0.0.0,1433,0.0.0.0,0,LISTENING,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,0.0.0.0,1556,0.0.0.0,0,LISTENING,4604,pbx_exchange.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,2222,0.0.0.0,0,LISTENING,6756,DASABTCP.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,2301,0.0.0.0,0,LISTENING,5064,hpsmhd.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,2381,0.0.0.0,0,LISTENING,5064,hpsmhd.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,2738,0.0.0.0,0,LISTENING,3264,discagnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,3389,0.0.0.0,0,LISTENING,1308,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWDS00326,TCP,0.0.0.0,5413,0.0.0.0,0,LISTENING,3908,slssvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,5633,0.0.0.0,0,LISTENING,10192,bengine.exe,N/A,Services,CORPPVT\svcbkupexec,
PEPWDS00326,TCP,0.0.0.0,5985,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWDS00326,TCP,0.0.0.0,6002,0.0.0.0,0,LISTENING,3736,spnsrvnt.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,6101,0.0.0.0,0,LISTENING,10108,benetns.exe,N/A,Services,CORPPVT\svcbkupexec,
PEPWDS00326,TCP,0.0.0.0,6106,0.0.0.0,0,LISTENING,6688,beserver.exe,N/A,Services,CORPPVT\svcbkupexec,
PEPWDS00326,TCP,0.0.0.0,6130,0.0.0.0,0,LISTENING,4384,aaServiceWatchdog.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,8788,0.0.0.0,0,LISTENING,1424,ArchestrADataAdapterService.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,8789,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWDS00326,TCP,0.0.0.0,10000,0.0.0.0,0,LISTENING,8296,beremote.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,13724,0.0.0.0,0,LISTENING,6808,vnetd.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,13782,0.0.0.0,0,LISTENING,8040,bpcd.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,17312,0.0.0.0,0,LISTENING,1848,p_ctmag.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,27000,0.0.0.0,0,LISTENING,1468,lmgrd.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,32568,0.0.0.0,0,LISTENING,3056,SMSvcHost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWDS00326,TCP,0.0.0.0,44818,0.0.0.0,0,LISTENING,6704,DASABCIP.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,47001,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWDS00326,TCP,0.0.0.0,48000,0.0.0.0,0,LISTENING,3140,controller.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48001,0.0.0.0,0,LISTENING,3684,spooler.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48005,0.0.0.0,0,LISTENING,3876,hdb.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48006,0.0.0.0,0,LISTENING,4880,ntperf.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48007,0.0.0.0,0,LISTENING,5340,ntevl.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48008,0.0.0.0,0,LISTENING,5424,perfmon.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48009,0.0.0.0,0,LISTENING,5492,ntperf.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48010,0.0.0.0,0,LISTENING,5744,sqlserver_monitor.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48011,0.0.0.0,0,LISTENING,6900,cdm.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,48012,0.0.0.0,0,LISTENING,6668,ntservices.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,49152,0.0.0.0,0,LISTENING,440,wininit.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,49153,0.0.0.0,0,LISTENING,852,svchost.exe,N/A,Services,NT AUTHORITY\LOCAL SERVICE,
PEPWDS00326,TCP,0.0.0.0,49154,0.0.0.0,0,LISTENING,904,svchost.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,49440,0.0.0.0,0,LISTENING,4716,aaBootstrap.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,49624,0.0.0.0,0,LISTENING,1132,aaLogger.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,49633,0.0.0.0,0,LISTENING,572,lsass.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,49648,0.0.0.0,0,LISTENING,1512,aaLicServer.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,50104,0.0.0.0,0,LISTENING,9356,BackupExecManagementService.exe,N/A,Services,CORPPVT\svcbkupexec,
PEPWDS00326,TCP,0.0.0.0,50106,0.0.0.0,0,LISTENING,4,System,N/A,Services,N/A,
PEPWDS00326,TCP,0.0.0.0,51159,0.0.0.0,0,LISTENING,564,services.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,0.0.0.0,51249,0.0.0.0,0,LISTENING,11888,svchost.exe,N/A,Services,NT AUTHORITY\NETWORK SERVICE,
PEPWDS00326,TCP,0.0.0.0,52832,0.0.0.0,0,LISTENING,2756,sqlservr.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,49682,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,49809,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,49810,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,49811,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,49816,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,49960,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,50866,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,51441,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,51613,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,51952,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,51960,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,51990,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,51996,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,52000,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,52005,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,52082,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,52411,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,56417,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1433,127.0.0.1,62749,ESTABLISHED,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1434,0.0.0.0,0,LISTENING,1832,sqlservr.exe,N/A,Services,CORPPVT\sqlsrvr,
PEPWDS00326,TCP,127.0.0.1,1557,0.0.0.0,0,LISTENING,4604,pbx_exchange.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,5413,127.0.0.1,49286,ESTABLISHED,3908,slssvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,5413,127.0.0.1,49563,ESTABLISHED,3908,slssvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,5413,127.0.0.1,49564,ESTABLISHED,3908,slssvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,5413,127.0.0.1,51979,ESTABLISHED,3908,slssvc.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,7009,0.0.0.0,0,LISTENING,2036,p_ctmat.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,27000,127.0.0.1,49652,ESTABLISHED,1468,lmgrd.exe,N/A,Services,NT AUTHORITY\SYSTEM,
PEPWDS00326,TCP,127.0.0.1,49286,127.0.0.1,5413,ESTABLISHED,4344,alarmmgr.exe,N/A,Services,NT AUTHORITY\SYSTEM,
