Machine Name,Device Name,Description,Device Type,Connected,Safe To Unplug,Disabled,USB Hub,Drive Letter,Serial Number,Created Date,Last Plug/Unplug Date,VendorID,ProductID,Firmware Revision,USB Class,USB SubClass,USB Protocol,Hub / Port,Computer Name,Vendor Name,Product Name,ParentId Prefix,Service Name,Service Description,Driver Filename,Device Class,Device Mfg,Power,USB Version,Driver Description,Driver Version,Instance ID
PEPWUD42075,0000.001a.0000.001.001.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,046d,c52b,12.01,3,1,1,,,"Logitech, Inc.",Unifying Receiver,8&58110d6&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C52B&MI_00\7&36c32b3&0&0000
PEPWUD42075,0000.001a.0000.001.001.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,046d,c52b,12.01,3,0,0,,,"Logitech, Inc.",Unifying Receiver,8&20df27a6&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C52B&MI_02\7&36c32b3&0&0002
PEPWUD42075,0000.001a.0000.001.001.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,046d,c52b,12.01,3,1,2,,,"Logitech, Inc.",Unifying Receiver,8&daf0b68&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C52B&MI_01\7&36c32b3&0&0001
PEPWUD42075,0000.001a.0000.001.001.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2006,48,3,0,0,,,Dell Computer Corp.,,9&11db0490&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2006&MI_01\8&8880b95&0&0001
PEPWUD42075,0000.001a.0000.001.001.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2006,48,3,1,1,,,Dell Computer Corp.,,9&15517ae&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2006&MI_00\8&8880b95&0&0000
PEPWUD42075,0000.001a.0000.001.002.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 11:51:41 AM,8/24/2016 11:51:45 AM,045e,800,9.34,3,1,2,,,Microsoft Corp.,,8&2c21cfcc&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,2,USB Input Device,6.1.7601.17514,USB\VID_045E&PID_0800&MI_01\7&2f5e7e7f&0&0001
PEPWUD42075,0000.001a.0000.001.002.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 11:51:41 AM,8/24/2016 11:51:44 AM,045e,800,9.34,3,1,1,,,Microsoft Corp.,,8&38d15e64&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,2,USB Input Device,6.1.7601.17514,USB\VID_045E&PID_0800&MI_00\7&2f5e7e7f&0&0000
PEPWUD42075,0000.001a.0000.001.002.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 11:51:41 AM,8/24/2016 11:51:45 AM,045e,800,9.34,3,0,0,,,Microsoft Corp.,,8&84a920a&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,2,USB Input Device,6.1.7601.17514,USB\VID_045E&PID_0800&MI_02\7&2f5e7e7f&0&0002
PEPWUD42075,0000.001a.0000.001.002.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2006,48,3,1,1,,,Dell Computer Corp.,,9&263abb0d&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2006&MI_00\8&e809668&0&0000
PEPWUD42075,0000.001a.0000.001.002.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2006,48,3,0,0,,,Dell Computer Corp.,,9&130a9ecf&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2006&MI_01\8&e809668&0&0001
PEPWUD42075,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,8&17d6e7ad&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_0D3D&PID_0040&MI_01\7&eed468b&0&0001
PEPWUD42075,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,0d3d,40,0.01,3,1,1,,,"Tangtop Technology Co., Ltd",,8&4a6cb6f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_0D3D&PID_0040&MI_00\7&eed468b&0&0000
PEPWUD42075,0000.001d.0000.001.005.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2006,48,3,0,0,,,Dell Computer Corp.,,9&1593ae50&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2006&MI_01\8&1be5ab66&0&0001
PEPWUD42075,0000.001d.0000.001.005.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2006,48,3,1,1,,,Dell Computer Corp.,,9&e438f72&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2006&MI_00\8&1be5ab66&0&0000
PEPWUD42075,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2003,1,3,1,1,,,Dell Computer Corp.,Keyboard,8&3b19083f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2003&MI_00\7&dbed5af&0&0000
PEPWUD42075,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,8/24/2016 4:43:50 AM,413c,2003,1,3,0,0,,,Dell Computer Corp.,Keyboard,8&27e8ec01&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_2003&MI_01\7&dbed5af&0&0001
PEPWUD42075,Port_#0001.Hub_#0003,CBM Flash Disk USB Device,Mass Storage,No,Yes,No,No,,A20081124000076,8/24/2016 4:43:50 AM,1/17/2014 9:50:54 AM,204,6025,1,8,6,50,,,"Chipsbank Microelectronics Co., Ltd",CBM2080 Flash drive controller,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_0204&PID_6025\A20081124000076
PEPWUD42075,Port_#0001.Hub_#0003,Generic Flash Disk USB Device,Mass Storage,No,Yes,No,No,,490B94F6,8/24/2016 4:43:50 AM,5/27/2015 3:55:40 PM,058f,6387,1.12,8,6,50,,,Alcor Micro Corp.,Flash Drive,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_058F&PID_6387\490B94F6
PEPWUD42075,Port_#0001.Hub_#0003,SanDisk Cruzer Glide USB Device,Mass Storage,No,Yes,No,No,,20043211621619127AE0,8/24/2016 4:43:50 AM,1/17/2014 4:53:46 PM,781,5575,2.01,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_0781&PID_5575\20043211621619127AE0
PEPWUD42075,Port_#0001.Hub_#0003,SanDisk Ultra Fit USB Device,Mass Storage,Yes,Yes,No,No,F:,4C530001240411116205,8/24/2016 11:52:11 AM,8/24/2016 11:52:13 AM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,224 mA,2.1,USB Mass Storage Device,6.1.7601.17577,USB\VID_0781&PID_5583\4C530001240411116205
PEPWUD42075,Port_#0001.Hub_#0003,USB Composite Device,Unknown,No,Yes,No,No,,,8/24/2016 4:43:50 AM,1/22/2014 9:13:33 AM,046d,c52b,12.01,0,0,0,"Hub 2, Port 1",,"Logitech, Inc.",Unifying Receiver,7&36c32b3&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_046D&PID_C52B\6&28eaabda&0&1
PEPWUD42075,Port_#0001.Hub_#0005,USB Composite Device,Unknown,No,Yes,No,No,,,8/24/2016 4:43:50 AM,1/17/2014 10:22:45 AM,413c,2006,48,0,0,0,,,Dell Computer Corp.,,8&1be5ab66&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_413C&PID_2006\7&4db2870&0&1
PEPWUD42075,Port_#0001.Hub_#0005,USB Composite Device,Unknown,No,Yes,No,No,,,8/24/2016 4:43:50 AM,2/6/2015 1:39:52 PM,413c,2006,48,0,0,0,,,Dell Computer Corp.,,8&e809668&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_413C&PID_2006\7&149f23c9&0&1
PEPWUD42075,Port_#0001.Hub_#0005,USB Composite Device,Unknown,No,Yes,No,No,,,8/24/2016 4:43:50 AM,2/6/2015 1:31:16 PM,413c,2006,48,0,0,0,,,Dell Computer Corp.,,8&8880b95&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_413C&PID_2006\7&2758d46e&0&1
PEPWUD42075,Port_#0002.Hub_#0003,USB Composite Device,Unknown,Yes,Yes,No,No,,,8/24/2016 11:51:39 AM,8/24/2016 11:51:41 AM,045e,800,9.34,0,0,0,"Hub 2, Port 2",,Microsoft Corp.,,7&2f5e7e7f&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,2,USB Composite Device,6.1.7601.21832,USB\VID_045E&PID_0800\6&28eaabda&0&2
PEPWUD42075,Port_#0002.Hub_#0003,hp v125w USB Device,Mass Storage,No,Yes,No,No,,AAB2122100017634,8/24/2016 4:43:50 AM,1/22/2014 9:15:20 AM,03f0,3307,20.48,8,6,50,,,Hewlett-Packard,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_03F0&PID_3307\AAB2122100017634
PEPWUD42075,Port_#0002.Hub_#0005,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,2/6/2015 1:40:03 PM,046d,c016,3.4,3,1,2,,,"Logitech, Inc.",Optical Wheel Mouse,8&398a57eb&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C016\7&149f23c9&0&2
PEPWUD42075,Port_#0002.Hub_#0005,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,2/6/2015 1:31:17 PM,046d,c016,3.4,3,1,2,,,"Logitech, Inc.",Optical Wheel Mouse,8&3837720a&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C016\7&2758d46e&0&2
PEPWUD42075,Port_#0003.Hub_#0005,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,1/17/2014 10:22:45 AM,046d,c016,3.4,3,1,2,,,"Logitech, Inc.",Optical Wheel Mouse,8&8cb8efa&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_046D&PID_C016\7&4db2870&0&3
PEPWUD42075,Port_#0005.Hub_#0004,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/24/2016 4:43:50 AM,10/3/2013 3:44:42 PM,413c,3200,1.1,3,1,2,"Hub 3, Port 5",,Dell Computer Corp.,Mouse,7&208e13fa&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.17514,USB\VID_413C&PID_3200\6&1e01d&0&5
PEPWUD42075,Port_#0005.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/24/2016 4:43:50 AM,12/5/2013 1:44:36 AM,0d3d,40,0.01,0,0,0,"Hub 3, Port 5",,"Tangtop Technology Co., Ltd",,7&eed468b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_0D3D&PID_0040\6&1e01d&0&5
PEPWUD42075,Port_#0006.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/24/2016 4:43:50 AM,10/3/2013 3:44:42 PM,413c,2003,1,0,0,0,"Hub 3, Port 6",,Dell Computer Corp.,Keyboard,7&dbed5af&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_413C&PID_2003\6&1e01d&0&6
PEPWUD42077,0000.001a.0000.001.002.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,413c,2006,48,3,1,1,,,Dell Computer Corp.,,9&263abb0d&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_413C&PID_2006&MI_00\8&e809668&0&0000
PEPWUD42077,0000.001a.0000.001.002.001.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,413c,2006,48,3,0,0,,,Dell Computer Corp.,,9&130a9ecf&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_413C&PID_2006&MI_01\8&e809668&0&0001
PEPWUD42077,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,060b,595,1.1,3,0,0,,,Solid Year,,8&c635e62&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_060B&PID_0595&MI_01\7&a76c454&0&0001
PEPWUD42077,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,060b,595,1.1,3,1,1,,,Solid Year,,8&34ce0c2b&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_060B&PID_0595&MI_00\7&a76c454&0&0000
PEPWUD42077,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,0d3d,40,0.01,3,1,2,,,"Tangtop Technology Co., Ltd",,8&17d6e7ad&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_01\7&eed468b&0&0001
PEPWUD42077,0000.001d.0000.001.005.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,0d3d,40,0.01,3,1,1,,,"Tangtop Technology Co., Ltd",,8&4a6cb6f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_0D3D&PID_0040&MI_00\7&eed468b&0&0000
PEPWUD42077,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,060b,595,1.1,3,0,0,,,Solid Year,,8&2c6ea3ca&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_060B&PID_0595&MI_01\7&3357ddb6&0&0001
PEPWUD42077,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,413c,2003,1,3,1,1,,,Dell Computer Corp.,Keyboard,8&3b19083f&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_413C&PID_2003&MI_00\7&dbed5af&0&0000
PEPWUD42077,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,413c,2003,1,3,0,0,,,Dell Computer Corp.,Keyboard,8&27e8ec01&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_413C&PID_2003&MI_01\7&dbed5af&0&0001
PEPWUD42077,0000.001d.0000.001.006.000.000.000.000,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,060b,595,1.1,3,1,1,,,Solid Year,,8&8976608&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_060B&PID_0595&MI_00\7&3357ddb6&0&0000
PEPWUD42077,Port_#0001.Hub_#0003,CBM Flash Disk USB Device,Mass Storage,No,Yes,No,No,,A20081124000076,8/23/2016 11:33:48 AM,1/5/2014 9:17:27 AM,204,6025,1,8,6,50,,,"Chipsbank Microelectronics Co., Ltd",CBM2080 Flash drive controller,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_0204&PID_6025\A20081124000076
PEPWUD42077,Port_#0001.Hub_#0003,QMV7A,Unknown,No,Yes,No,No,,Z96PSKLFR8LNMFZT,8/23/2016 11:33:48 AM,6/8/2014 11:02:07 PM,408,3899,2.55,0,0,0,,,"Quanta Computer, Inc.",,,WUDFRd,,WUDFRd.sys,WPD,Quanta,,,QMV7A,6.1.7600.16385,USB\VID_0408&PID_3899\Z96PSKLFR8LNMFZT
PEPWUD42077,Port_#0001.Hub_#0003,Lexar USB Flash Drive USB Device,Mass Storage,No,Yes,No,No,,IMWSNQT5Z0XD7S4T8G4G,8/23/2016 11:33:48 AM,7/30/2014 4:00:24 PM,05dc,a768,11,8,6,50,,,"Lexar Media, Inc.",,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_05DC&PID_A768\IMWSNQT5Z0XD7S4T8G4G
PEPWUD42077,Port_#0001.Hub_#0003,USB Input Device,HID (Human Interface Device),Yes,Yes,No,No,,,8/23/2016 11:33:48 AM,4/20/2016 11:22:21 PM,047d,1022,4,3,1,2,"Hub 2, Port 1",,Kensington,Orbit Optical,7&6404ca8&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_047D&PID_1022\6&28eaabda&0&1
PEPWUD42077,Port_#0001.Hub_#0005,USB Composite Device,Unknown,No,Yes,No,No,,,8/23/2016 11:33:48 AM,1/5/2014 10:34:48 AM,413c,2006,48,0,0,0,,,Dell Computer Corp.,,8&e809668&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.22441,USB\VID_413C&PID_2006\7&149f23c9&0&1
PEPWUD42077,Port_#0002.Hub_#0001,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,6/11/2015 12:00:24 AM,047d,1022,4,3,1,2,,,Kensington,Orbit Optical,6&23962b1&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_047D&PID_1022\5&78322ab&0&2
PEPWUD42077,Port_#0002.Hub_#0003,Generic Flash Disk USB Device,Mass Storage,No,Yes,No,No,,B874EE44,8/23/2016 11:33:48 AM,2/19/2015 3:59:43 PM,058f,6387,1.02,8,6,50,,,Alcor Micro Corp.,Flash Drive,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_058F&PID_6387\B874EE44
PEPWUD42077,Port_#0002.Hub_#0003,SanDisk Ultra Fit USB Device,Mass Storage,Yes,Yes,No,No,F:,4C530001240411116205,8/23/2016 3:57:57 PM,8/23/2016 3:57:58 PM,781,5583,1,8,6,50,,,SanDisk Corp.,,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,224 mA,2.1,USB Mass Storage Device,6.1.7601.17577,USB\VID_0781&PID_5583\4C530001240411116205
PEPWUD42077,Port_#0002.Hub_#0003,Checker,Vendor Specific,No,No,No,No,,C7FF58A7D282342C01,8/23/2016 11:33:48 AM,8/23/2016 11:33:48 AM,1447,43,1.15,ff,0,0,,,,,,,,,,,,,,,USB\VID_1447&PID_0043\C7FF58A7D282342C01
PEPWUD42077,Port_#0002.Hub_#0004,Generic Flash Disk USB Device,Mass Storage,No,Yes,No,No,,490B94F6,8/23/2016 11:33:48 AM,5/27/2015 2:11:31 PM,058f,6387,1.12,8,6,50,,,Alcor Micro Corp.,Flash Drive,,USBSTOR,USB Mass Storage Driver,USBSTOR.SYS,USB,Compatible USB storage device,,,USB Mass Storage Device,6.1.7601.17577,USB\VID_058F&PID_6387\490B94F6
PEPWUD42077,Port_#0003.Hub_#0001,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,5/27/2015 2:15:21 PM,047d,1022,4,3,1,2,,,Kensington,Orbit Optical,6&2b1a7c13&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_047D&PID_1022\5&78322ab&0&3
PEPWUD42077,Port_#0003.Hub_#0005,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,1/5/2014 10:34:48 AM,046d,c016,3.4,3,1,2,,,"Logitech, Inc.",Optical Wheel Mouse,8&eb995b&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_046D&PID_C016\7&149f23c9&0&3
PEPWUD42077,Port_#0005.Hub_#0003,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,1/13/2014 7:14:05 AM,047d,1022,4,3,1,2,"Hub 3, Port 5",,Kensington,Orbit Optical,7&2866e3eb&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_047D&PID_1022\6&1e01d&0&5
PEPWUD42077,Port_#0005.Hub_#0003,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,2/18/2014 4:28:55 AM,413c,3200,29.1,3,1,2,"Hub 3, Port 5",,Dell Computer Corp.,Mouse,7&208e13fa&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),,,USB Input Device,6.1.7601.18199,USB\VID_413C&PID_3200\6&1e01d&0&5
PEPWUD42077,Port_#0005.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/23/2016 11:33:48 AM,12/6/2013 4:16:24 AM,0d3d,40,0.01,0,0,0,"Hub 3, Port 5",,"Tangtop Technology Co., Ltd",,7&eed468b&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.22441,USB\VID_0D3D&PID_0040\6&1e01d&0&5
PEPWUD42077,Port_#0005.Hub_#0004,USB Composite Device,Unknown,Yes,Yes,No,No,,,8/23/2016 11:33:48 AM,3/18/2016 12:00:22 PM,060b,595,1.1,0,0,0,"Hub 3, Port 5",,Solid Year,,7&a76c454&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,1.1,USB Composite Device,6.1.7601.22441,USB\VID_060B&PID_0595\6&1e01d&0&5
PEPWUD42077,Port_#0006.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/23/2016 11:33:48 AM,10/3/2013 3:52:34 PM,413c,2003,1,0,0,0,"Hub 3, Port 6",,Dell Computer Corp.,Keyboard,7&dbed5af&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),,,USB Composite Device,6.1.7601.21832,USB\VID_413C&PID_2003\6&1e01d&0&6
PEPWUD42077,Port_#0006.Hub_#0004,USB Input Device,HID (Human Interface Device),No,Yes,No,No,,,8/23/2016 11:33:48 AM,3/28/2016 11:44:28 PM,047d,1022,4,3,1,2,"Hub 3, Port 6",,Kensington,Orbit Optical,7&3b209490&0,HidUsb,Microsoft HID Class Driver,hidusb.sys,HIDClass,(Standard system devices),100 mA,1.1,USB Input Device,6.1.7601.18199,USB\VID_047D&PID_1022\6&1e01d&0&6
PEPWUD42077,Port_#0006.Hub_#0004,USB Composite Device,Unknown,No,Yes,No,No,,,8/23/2016 11:33:48 AM,5/27/2015 2:15:22 PM,060b,595,1.1,0,0,0,"Hub 3, Port 6",,Solid Year,,7&3357ddb6&0,usbccgp,Microsoft USB Generic Parent Driver,usbccgp.sys,USB,(Standard USB Host Controller),100 mA,1.1,USB Composite Device,6.1.7601.22441,USB\VID_060B&PID_0595\6&1e01d&0&6
